index        timestamp    type         opportunity  price        volume       bidPrice     askPrice     bidVolume    askVolume    fac_0002     fac_0003     fac_1001     fac_1005     fac_1006     fac_1017     fac_2010     fac_3003     fac_3004     fac_3005     fac_3009     fac_3006     fac_3010     fac_3007     fac_3011     fac_3008     fac_3012     fac_4004     fac_5001     fac_5002     fac_5003     fac_5006     fac_5009     fac_5005     fac_5015    
0            91500000     M      0.0000       180.4000     100          180.4000     180.4000     600          600          0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       -6348.2197   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
1            91500000     M      0.0000       180.4000     100          180.4000     180.4000     600          600          0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       -6348.2197   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
2            91509000     M      0.0000       180.4000     300          180.4000     180.4000     4300         4300         0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9696.1494    9696.1494    0.0000       0.0000       0.0000       0.0000       -2106.8928   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
3            91518000     M      0.0000       180.4000     300          180.4000     180.4000     7000         7000         0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9588.3086    9588.3086    0.0000       0.0000       0.0000       0.0000       -2231.0295   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
4            91527000     M      -0.5548      180.4100     100          180.4100     180.4100     7000         7000         0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9589.8779    9589.8779    0.0000       0.0000       0.0000       0.0000       -2250.4380   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
5            91536000     M      0.0000       180.4000     2700         180.4000     180.4000     9500         9500         0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       4862.3853    9377.0303    0.0000       0.0000       0.0000       0.0000       -2183.9812   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
6            91545000     M      32.1509      180.4000     100          180.4000     180.4000     9500         9500         0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       4965.6753    9381.6602    0.0000       0.0000       0.0000       0.0000       -2180.4749   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
7            91554000     M      26.6081      180.4000     100          180.4000     180.4000     9500         9500         0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5033.8604    9384.9160    0.0000       0.0000       0.0000       0.0000       -2180.0520   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
8            91603000     M      21.6186      180.4000     100          180.4000     180.4000     9500         9500         0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9806.2012    9379.6934    0.0000       0.0000       0.0000       0.0000       733.2901     0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
9            91612000     M      22.7275      180.4000     100          180.4000     180.4000     9500         9500         0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9498.7471    9380.5488    0.0000       0.0000       0.0000       0.0000       -3921.9714   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
10           91621000     M      32.1509      180.4000     100          180.4000     180.4000     9500         9500         0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8930.4814    9381.5674    0.0000       0.0000       0.0000       0.0000       -3901.9189   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
11           91630000     M      33.2598      180.4000     500          180.4000     180.4000     9600         9600         0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8561.1514    9377.2568    0.0000       0.0000       0.0000       0.0000       -4240.6313   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
12           91639000     M      33.2598      180.4000     500          180.4000     180.4000     9700         9700         0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9012.3457    9375.2695    0.0000       0.0000       0.0000       0.0000       -6009.0703   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
13           91648000     M      1.1053       180.9800     100          180.9800     180.9800     7100         7100         0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9263.3516    9378.7754    0.0000       0.0000       0.0000       0.0000       -6561.8447   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
14           91657000     M      0.0000       180.8800     800          180.8800     180.8800     6700         6700         0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9147.1211    9380.0850    0.0000       0.0000       0.0000       0.0000       -6428.5713   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
15           91706000     M      4.9788       180.7900     900          180.7900     180.7900     6600         6600         0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9585.9209    6216.6064    0.0000       0.0000       0.0000       0.0000       -5449.7354   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
16           91715000     M      3.8719       180.8100     100          180.8100     180.8100     6500         6500         0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9585.9209    6915.1670    0.0000       0.0000       0.0000       0.0000       -4808.2598   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
17           91724000     M      -4.9727      180.9800     100          180.9800     180.9800     7200         7200         0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9307.6924    7067.4946    0.0000       0.0000       0.0000       0.0000       -3697.9165   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
18           91733000     M      -6.6296      181.0000     100          181.0000     181.0000     7800         7800         0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9534.2822    9558.6201    0.0000       0.0000       0.0000       0.0000       -2363.6362   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
19           91742000     M      -6.0774      181.0000     100          181.0000     181.0000     8100         8100         0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9005.2354    9235.9551    0.0000       0.0000       0.0000       0.0000       -3258.4270   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
20           91751000     M      -6.0774      181.0000     200          181.0000     181.0000     8400         8400         0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8762.2148    9253.1572    0.0000       0.0000       0.0000       0.0000       -2070.8340   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
21           91800000     M      0.5525       180.8800     100          180.8800     180.8800     12100        12100        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       -1256.2815   4906.3032    0.0000       0.0000       0.0000       0.0000       -3397.6106   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
22           91809000     M      0.5525       180.8800     100          180.8800     180.8800     12400        12400        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       -161.2903    5158.7915    0.0000       0.0000       0.0000       0.0000       -3390.8315   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
23           91818000     M      0.5525       180.8800     100          180.8800     180.8800     12600        12600        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       -1395.7936   5084.5547    0.0000       0.0000       0.0000       0.0000       -3684.4060   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
24           91827000     M      0.0000       180.8900     200          180.8900     180.8900     12700        12700        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       7676.3486    4986.5850    0.0000       0.0000       0.0000       0.0000       -4259.7583   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
25           91836000     M      5.5280       180.8800     300          180.8800     180.8800     13400        13400        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5055.4673    4692.6968    0.0000       0.0000       0.0000       0.0000       -4302.7124   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
26           91845000     M      4.9752       180.8900     100          180.8900     180.8900     13500        13500        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       7020.7852    4934.4976    0.0000       0.0000       0.0000       0.0000       -2999.4363   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
27           91854000     M      4.9752       180.8900     100          180.8900     180.8900     14300        14300        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       6149.9492    4716.2549    0.0000       0.0000       0.0000       0.0000       -3803.4189   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
28           91912000     M      6.0811       180.8900     100          180.8900     180.8900     14500        14500        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       6138.9961    4817.3164    0.0000       0.0000       0.0000       0.0000       -3623.1885   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
29           91921000     M      6.0811       180.8900     1800         180.8900     180.8900     14500        14500        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9411.7646    5119.9771    0.0000       0.0000       0.0000       0.0000       -3996.2476   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
30           91930000     M      6.0811       180.8900     100          180.8900     180.8900     15100        15100        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8025.0000    4781.8394    0.0000       0.0000       0.0000       0.0000       -4103.8525   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
31           91939000     M      1.1053       180.9800     100          180.9800     180.9800     16000        16000        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8523.4902    5200.4390    0.0000       0.0000       0.0000       0.0000       -4136.1260   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
32           91948000     M      1.1053       180.9800     100          180.9800     180.9800     16200        16200        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8355.1396    5134.6938    0.0000       0.0000       0.0000       0.0000       -3778.5591   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
33           91957000     M      1.1053       180.9800     100          180.9800     180.9800     16200        16200        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9266.2275    7839.4873    0.0000       0.0000       0.0000       0.0000       -3516.2949   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
34           92000000     M      1.1053       180.9800     100          180.9800     180.9800     16300        16300        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9204.4668    7922.2192    0.0000       0.0000       0.0000       0.0000       -2163.5435   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
35           92009000     M      0.0000       181.0000     100          181.0000     181.0000     19300        19300        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       7719.6265    7713.2197    0.0000       0.0000       0.0000       0.0000       -2166.0649   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
36           92018000     M      0.0000       181.0000     100          181.0000     181.0000     19600        19600        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       7400.9214    7641.0532    0.0000       0.0000       0.0000       0.0000       -815.4506    0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
37           92027000     M      0.0000       181.0000     100          181.0000     181.0000     20400        20400        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       6253.2524    7378.8882    0.0000       0.0000       0.0000       0.0000       140.8451     0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
38           92036000     M      0.0000       181.0000     100          181.0000     181.0000     21000        21000        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       6704.6631    7688.8218    0.0000       0.0000       0.0000       0.0000       -1719.7452   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
39           92045000     M      0.0000       181.0000     100          181.0000     181.0000     21900        21900        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       6230.6367    7268.9722    0.0000       0.0000       0.0000       0.0000       -1600.0000   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
40           92054000     M      0.0000       181.0000     100          181.0000     181.0000     24500        24500        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5303.3037    6844.6929    0.0000       0.0000       0.0000       0.0000       -2118.3801   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
41           92103000     M      0.0000       181.0000     100          181.0000     181.0000     24900        24900        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       4937.0444    6825.4653    0.0000       0.0000       0.0000       0.0000       -3267.9739   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
42           92112000     M      0.5522       181.0000     100          181.0000     181.0000     25400        25400        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       4639.9404    6651.6807    0.0000       0.0000       0.0000       0.0000       -4174.4966   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
43           92121000     M      3.3148       181.0000     100          181.0000     181.0000     25900        25900        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5013.7998    6596.5503    0.0000       0.0000       0.0000       0.0000       -3997.4458   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
44           92130000     M      3.3148       181.0000     100          181.0000     181.0000     26200        26200        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8168.1479    7024.7310    0.0000       0.0000       0.0000       0.0000       -3412.0425   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
45           92139000     M      3.3148       181.0000     100          181.0000     181.0000     26300        26300        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8804.8311    6856.3359    0.0000       0.0000       0.0000       0.0000       -2790.6978   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
46           92148000     M      3.8678       181.0000     100          181.0000     181.0000     29600        29600        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5753.3447    5977.9722    0.0000       0.0000       0.0000       0.0000       -3095.5776   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
47           92157000     M      3.3148       181.0000     100          181.0000     181.0000     31300        31300        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       3078.6516    5679.1440    0.0000       0.0000       0.0000       0.0000       -2532.1890   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
48           92206000     M      0.0000       181.0000     100          181.0000     181.0000     35600        35600        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       495.4955     4731.4849    0.0000       0.0000       0.0000       0.0000       -2919.8965   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
49           92215000     M      2.7624       181.0100     100          181.0100     181.0100     36900        36900        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       3444.6765    5292.2124    0.0000       0.0000       0.0000       0.0000       -742.5743    0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
50           92224000     M      0.0000       181.0600     100          181.0600     181.0600     37200        37200        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       4698.1851    5292.7534    0.0000       0.0000       0.0000       0.0000       -1407.4073   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
51           92233000     M      7.7322       181.0600     100          181.0600     181.0600     39100        39100        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5582.9229    5098.9956    0.0000       0.0000       0.0000       0.0000       -2161.0737   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
52           92242000     M      7.7322       181.0600     100          181.0600     181.0600     39100        39100        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       6517.1104    5242.5762    0.0000       0.0000       0.0000       0.0000       -1744.7917   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
53           92251000     M      7.1790       181.0700     100          181.0700     181.0700     39300        39300        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5658.7676    5645.3633    0.0000       0.0000       0.0000       0.0000       -1874.1060   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
54           92300000     M      12.1507      181.0600     100          181.0600     181.0600     40600        40600        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       6816.2393    5366.7349    0.0000       0.0000       0.0000       0.0000       -1587.9828   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
55           92309000     M      27.6243      181.0000     100          181.0000     181.0000     50600        50600        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       -2896.0002   3356.4106    0.0000       0.0000       0.0000       0.0000       -3695.6521   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
56           92318000     M      24.8535      181.0600     100          181.0600     181.0600     51800        51800        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       2140.9050    4258.1587    0.0000       0.0000       0.0000       0.0000       -1160.2211   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
57           92327000     M      24.3015      181.0600     100          181.0600     181.0600     54000        54000        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1695.2488    3486.5254    0.0000       0.0000       0.0000       0.0000       -1232.8767   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
58           92336000     M      16.5565      181.2000     100          181.2000     181.2000     56300        56300        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       7735.1914    4072.5632    0.0000       0.0000       0.0000       0.0000       -653.9833    0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
59           92345000     M      16.5565      181.2000     100          181.2000     181.2000     56400        56400        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       7210.4346    4116.4062    0.0000       0.0000       0.0000       0.0000       -528.7357    0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
60           92354000     M      16.5565      181.2000     100          181.2000     181.2000     58900        58900        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       6729.1763    4359.4229    0.0000       0.0000       0.0000       0.0000       -534.5212    0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
61           92403000     M      5.2406       181.2800     100          181.2800     181.2800     62200        62200        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       6643.1094    5064.9614    0.0000       0.0000       0.0000       0.0000       229.3121     0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
62           92412000     M      -6.8871      181.5000     100          181.5000     181.5000     69100        69100        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5937.1929    5006.0928    0.0000       0.0000       0.0000       0.0000       846.3950     0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
63           92421000     M      -7.4373      181.5100     100          181.5100     181.5100     72500        72500        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       7124.0557    5192.0078    0.0000       0.0000       0.0000       0.0000       -68.6106     0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
64           92430000     M      -6.8871      181.5000     100          181.5000     181.5000     76800        76800        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5223.0527    4864.3823    0.0000       0.0000       0.0000       0.0000       -815.8116    0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
65           92439000     M      -6.8871      181.5000     100          181.5000     181.5000     84500        84500        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       2982.5999    4287.2275    0.0000       0.0000       0.0000       0.0000       -1172.2141   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
66           92448000     M      -6.8871      181.5000     100          181.5000     181.5000     88000        88000        0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       2995.3918    4027.1294    0.0000       0.0000       0.0000       0.0000       -1296.9525   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
67           92457000     M      -6.8871      181.5000     100          181.5000     181.5000     105300       105300       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       -509.2592    2815.5940    0.0000       0.0000       0.0000       0.0000       -2374.8545   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       
68           92500000     M      -5.2351      181.4700     100          181.4400     181.5000     300          3200         0.0000       0.0000       -8285.7148   -6718.5420   5.5251       -1441.4415   0.0000       10000.0000   -10000.0000  0.0000       0.0000       -1294.5028   2295.7412    0.0000       0.0000       0.0000       0.0000       -2360.9653   0.0000       0.0000       4368.4209    4368.4209    0.0000       2766.6956    2766.6956    
69           92500000     M      -5.2351      181.4700     100          181.4400     181.5000     300          3200         0.0000       0.0000       -8285.7148   -6718.5420   5.5251       -1441.4415   0.0000       10000.0000   -10000.0000  0.0000       0.0000       -1294.5028   2295.7412    0.0000       0.0000       0.0000       0.0000       -2360.9653   0.0000       0.0000       4368.4209    4368.4209    0.0000       2766.6956    2766.6956    
70           93000000     M      -2.7569      181.3750     100          181.3100     181.4400     100          4200         0.0000       0.0000       -9534.8838   -6313.5596   0.1757       -4011.4846   -5954.3101   -5848.2139   650.8876     -9927.5361   -9927.5361   -5631.0898   -5631.0898   2.5435       0.6348       -3332.5571   -3333.1396   -6524.0640   0.8396       0.2095       705.0609     704.4338     379.9899     813.9535     813.9535     
71           93000000     M      -2.7569      181.3750     100          181.3100     181.4400     100          4200         0.0000       0.0000       -9534.8838   -6313.5596   0.1757       -4011.4846   -5954.3101   -5848.2139   650.8876     -9927.5361   -9927.5361   -5631.0898   -5631.0898   2.5435       0.6348       -3332.5571   -3333.1396   -6524.0640   0.8396       0.2095       705.0609     704.4338     379.9899     813.9535     813.9535     
72           93003000     M      3.8589       181.4200     1000         181.4000     181.4400     600          3500         0.0000       0.0000       -7073.1704   -6805.9678   -364.0529    -4395.4478   -3260.7744   -3122.9597   4641.1484    -9773.2422   -9773.2422   -2434.7056   -2434.7056   8.4003       2.0745       -2110.5947   -2114.2021   -4831.8999   27.2150      6.7095       5160.1831    5145.1216    173.1407     4766.3550    4766.3550    
73           93006000     M      9.6474       181.4000     1000         181.3000     181.5000     1700         5800         34.0748      11.7631      -5466.6670   -3366.5925   1587.0496    -2551.4402   -2390.4519   -2176.4365   6762.4019    -9596.6025   -9596.6025   -1554.9952   -1554.9952   9.4626       2.2926       -1945.7458   -1953.9117   -4049.2568   63.7954      15.3760      6285.0845    6255.7021    149.4020     6892.2305    6892.2305    
74           93009000     M      22.6165      181.2850     200          181.2700     181.3000     200          1300         61.4698      38.4004      -7333.3335   -1253.5576   2421.8833    3079.2683    -1824.1097   -1698.2922   7250.5093    -9962.9971   -9962.9971   -894.2776    -894.2776    40.7270      9.5406       -1294.3292   -1322.2611   -4535.2197   129.9725     30.1249      6896.9570    6844.2402    118.6798     7326.7329    7326.7329    
75           93012000     M      22.6190      181.2650     400          181.2600     181.2700     200          300          48.3417      155.0906     -2000.0000   -268.8171    2740.3062    1244.0192    -959.1127    -1432.0193   7155.6216    -8678.8154   -8678.8154   27.2961      27.2961      57.6211      12.8516      -1291.0021   -1326.1875   -3968.9526   23.4130      5.2243       6421.5464    6410.8447    266.4496     6958.5986    6958.5986    
76           93015000     M      2.4792       181.5050     100          181.5000     181.5100     2000         3800         98.8781      96.2984      -3103.4482   -1951.0381   1457.5500    -1406.8966   -950.3218    -1687.7484   6260.0620    -7794.3164   -7794.3164   108.9077     108.9077     -133.9461    -26.6953     -2299.1797   -2192.1528   -3797.3723   -251.3497    -50.8896     5496.8101    5635.1943    122.1696     5840.2202    5840.2202    
77           93018000     M      25.9361      181.2150     100          181.1600     181.2700     700          200          160.7789     237.5046     5555.5557    256.2744     2277.4678    937.8710     -1040.9938   -2088.3403   5579.9370    -6808.8838   -6808.8838   -208.1386    -208.1386    -604.2358    -100.4754    -3494.6667   -3030.5994   -3755.8782   -874.4235    -149.2164    3905.0437    4503.4941    -512.4074    4844.6069    4844.6069    
78           93021000     M      22.0644      181.2850     100          181.2700     181.3000     200          300          262.9646     293.4145     -2000.0000   1851.6664    2893.4514    316.6496     -1224.3433   -2396.3540   5284.2500    -6439.1992   -6439.1992   -376.1211    -376.1211    -544.3753    -76.3458     -3381.7532   -2926.0339   -3715.9001   -1149.2469   -160.3088    3589.9553    4423.3882    154.9389     4374.6523    4374.6523    
79           93024000     M      17.3676      181.3650     100          181.3000     181.4300     600          100          20.6423      383.0147     7142.8574    -3123.7075   138.8860     358.4492     -1147.6160   -2378.4871   5302.6201    -6311.8438   -6311.8438   -313.9210    -313.9210    -610.2377    -73.1036     -3404.3650   -2895.6323   -3662.2026   -1372.2335   -161.5521    3377.8738    4410.4766    -264.0253    4363.1436    4363.1436    
80           93027000     M      28.9764      181.1850     100          181.1000     181.2700     2700         3600         -15.3679     460.4612     -1428.5715   -109.4762    1744.0378    3964.6870    -1275.5526   -2490.9746   5345.7446    -6395.6255   -6395.6255   -464.0814    -464.0814    -881.2515    -89.8208     -3932.5320   -3094.1499   -3660.4348   -1567.0015   -151.6122    3247.2915    4460.5479    -465.4813    4405.9668    4405.9668    
